geometry.coordinates,geometry.type,properties.bike,properties.bike_avg,properties.car,properties.car_avg,properties.car_speed_buckets,properties.car_speed_histogram,properties.id,properties.last_data_package,properties.lorry,properties.lorry_avg,properties.oneway,properties.pedestrian,properties.pedestrian_avg,properties.road_speed,properties.road_type,properties.speed,properties.typical_data,type
"[[[3.793697083045957, 50.999249198410176], [3.7937544650336106, 50.999291108616234], [3.7937573351279035, 50.99929304879434], [3.7939060681363026, 50.99939362593623], [3.794055879547715, 50.999487945215634], [3.7941191494967192, 50.99952604427704], [3.794192203400149, 50.99956899263664], [3.7942233902507048, 50.999587491669125], [3.794327559066776, 50.999649028365404], [3.794356968738002, 50.99966717810719], [3.7945970623948773, 50.99980883456193], [3.7948226410145875, 50.999942401001135], [3.7948545547500654, 50.99996189180153], [3.795078684471124, 51.00009402158477], [3.7952709947411587, 51.00020826930576], [3.795378374734154, 51.00027182508956], [3.7954271852277293, 51.00030075610637], [3.7955696197307685, 51.00038472663041], [3.7956434204002174, 51.00042871097059], [3.7957378167898916, 51.000484589481964], [3.7959072480071763, 51.00058498968218], [3.7961166702090847, 51.00070869458647], [3.796220652169686, 51.00077085690061], [3.796259483718721, 51.00079333921791], [3.7962896896116427, 51.00081241054123], [3.796296962409793, 51.00081700240739], [3.7963308577067894, 51.000840080909434], [3.7963623796942114, 51.000863831350145], [3.7963924164868335, 51.00088675531235], [3.7964627001566593, 51.00096220350105]]]",MultiLineString,186.0,40,1437.0,169,"[0, 1, 2, 3, 4, 5, 6, 7]","[164, 43, 272, 628, 272, 36, 7, 20]",115948,2020-02-17T21:56:24.418Z,202.0,19,False,125.0,3,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': 0, 'bike': 27, 'car': 88, 'lorry': 0}, {'hour': '08:00:00', 'pedestrian': 3, 'bike': 14, 'car': 88, 'lorry': 7}, {'hour': '09:00:00', 'pedestrian': 4, 'bike': 16, 'car': 76, 'lorry': 10}, {'hour': '10:00:00', 'pedestrian': 5, 'bike': 20, 'car': 73, 'lorry': 8}, {'hour': '11:00:00', 'pedestrian': 4, 'bike': 24, 'car': 77, 'lorry': 9}, {'hour': '12:00:00', 'pedestrian': 3, 'bike': 19, 'car': 93, 'lorry': 9}, {'hour': '13:00:00', 'pedestrian': 2, 'bike': 17, 'car': 82, 'lorry': 10}, {'hour': '14:00:00', 'pedestrian': 2, 'bike': 17, 'car': 92, 'lorry': 11}, {'hour': '15:00:00', 'pedestrian': 4, 'bike': 16, 'car': 103, 'lorry': 12}, {'hour': '16:00:00', 'pedestrian': 4, 'bike': 25, 'car': 132, 'lorry': 10}, {'hour': '17:00:00', 'pedestrian': 3, 'bike': 37, 'car': 149, 'lorry': 6}, {'hour': '18:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '19:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '20:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
"[[[5.376194960807487, 50.98516423173167], [5.375727693168247, 50.9850498424149], [5.375709523620482, 50.98504271345787], [5.375671664049573, 50.98502785868067], [5.3756380552297065, 50.98501467111506], [5.375601314457088, 50.985000254935834], [5.375500671115324, 50.984960764228376], [5.375470452684982, 50.98494890714852], [5.375397460424928, 50.98492026668208], [5.37535880403408, 50.98490509873012]]]",MultiLineString,105.0,19,4754.0,330,"[0, 1, 2, 3, 4, 5, 6, 7]","[41, 28, 121, 1704, 2323, 462, 56, 22]",499242,2020-02-17T21:56:26.638Z,297.0,22,False,146.0,7,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': 0, 'bike': 16, 'car': 188, 'lorry': 10}, {'hour': '08:00:00', 'pedestrian': 3, 'bike': 6, 'car': 205, 'lorry': 22}, {'hour': '09:00:00', 'pedestrian': 4, 'bike': 7, 'car': 155, 'lorry': 25}, {'hour': '10:00:00', 'pedestrian': 4, 'bike': 8, 'car': 169, 'lorry': 23}, {'hour': '11:00:00', 'pedestrian': 4, 'bike': 10, 'car': 196, 'lorry': 24}, {'hour': '12:00:00', 'pedestrian': 4, 'bike': 7, 'car': 197, 'lorry': 24}, {'hour': '13:00:00', 'pedestrian': 3, 'bike': 9, 'car': 166, 'lorry': 23}, {'hour': '14:00:00', 'pedestrian': 3, 'bike': 10, 'car': 180, 'lorry': 28}, {'hour': '15:00:00', 'pedestrian': 3, 'bike': 12, 'car': 244, 'lorry': 31}, {'hour': '16:00:00', 'pedestrian': 4, 'bike': 11, 'car': 271, 'lorry': 32}, {'hour': '17:00:00', 'pedestrian': 1, 'bike': 11, 'car': 301, 'lorry': 23}, {'hour': '18:00:00', 'pedestrian': 0, 'bike': 68, 'car': 544, 'lorry': 0}, {'hour': '19:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '20:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
"[[[4.1317514693013795, 50.902805403818846], [4.131465478298107, 50.90287479634909], [4.13142414424299, 50.90288482607732], [4.131044981719203, 50.902987741380485], [4.130356734423937, 50.90319280923871], [4.129736269869846, 50.90338180669652], [4.129692362218745, 50.90339518126975], [4.129308876590921, 50.90351199061115], [4.129251412585968, 50.90352949416023], [4.129184393824011, 50.903549907786356], [4.128919624455376, 50.90363409890828], [4.128740792577786, 50.903702264680334], [4.128565442074146, 50.90377884619202], [4.128174930340301, 50.90397660203953], [4.127638835820145, 50.90427838870902], [4.127310864016108, 50.90447630536709], [4.1268281222591, 50.90475133013461], [4.126676531458806, 50.90484834359136], [4.126555999609879, 50.90494013121787], [4.126420087867911, 50.90506064282736], [4.1257318931063045, 50.90572765930343], [4.125728102640999, 50.9057307938909], [4.125619915230881, 50.9058202483445]]]",MultiLineString,755.0,118,469.0,8,"[0, 1, 2, 3, 4, 5, 6, 7]","[282, 33, 37, 55, 37, 19, 8, 4]",262917,2020-02-17T21:56:26.668Z,18.0,8,False,0.0,0,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': 0, 'bike': 6, 'car': 33, 'lorry': 0}, {'hour': '08:00:00', 'pedestrian': 0, 'bike': 6, 'car': 24, 'lorry': 0}, {'hour': '09:00:00', 'pedestrian': 0, 'bike': 5, 'car': 35, 'lorry': 0}, {'hour': '10:00:00', 'pedestrian': 0, 'bike': 7, 'car': 34, 'lorry': 1}, {'hour': '11:00:00', 'pedestrian': 0, 'bike': 7, 'car': 35, 'lorry': 2}, {'hour': '12:00:00', 'pedestrian': 0, 'bike': 7, 'car': 33, 'lorry': 2}, {'hour': '13:00:00', 'pedestrian': 0, 'bike': 8, 'car': 31, 'lorry': 1}, {'hour': '14:00:00', 'pedestrian': 0, 'bike': 8, 'car': 37, 'lorry': 1}, {'hour': '15:00:00', 'pedestrian': 0, 'bike': 9, 'car': 39, 'lorry': 1}, {'hour': '16:00:00', 'pedestrian': 0, 'bike': 8, 'car': 54, 'lorry': 0}, {'hour': '17:00:00', 'pedestrian': 0, 'bike': 36, 'car': 32, 'lorry': 0}, {'hour': '18:00:00', 'pedestrian': 0, 'bike': 118, 'car': 8, 'lorry': 8}, {'hour': '19:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '20:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
"[[[5.321674625972728, 50.935495361633144], [5.32148747905914, 50.93553670796977], [5.321475903272305, 50.93553926559321], [5.32116415777267, 50.93560813843471], [5.321091372368048, 50.93562421867346], [5.320696950436561, 50.93575154316923], [5.32008720998997, 50.93599571203196], [5.320001768828481, 50.936027059489675], [5.3198921545054105, 50.93606615488819], [5.319772017431503, 50.936105425167206], [5.3197048548980606, 50.93612610675867], [5.319609291049721, 50.93614935542484], [5.319495190378897, 50.93615970031758], [5.319445971950614, 50.936164162029485], [5.319345890219727, 50.936177108973546], [5.319296973664065, 50.936183436951204], [5.319236786311658, 50.93619731972606], [5.319166207623497, 50.93622486049473], [5.319131189771497, 50.93625211454972]]]",MultiLineString,201.0,0,1578.0,165,"[0, 1, 2, 3, 4, 5, 6, 7]","[27, 61, 415, 629, 281, 74, 34, 61]",60250,2020-02-17T21:56:27.925Z,170.0,0,False,214.0,18,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': 12, 'bike': 45, 'car': 76, 'lorry': 5}, {'hour': '08:00:00', 'pedestrian': 23, 'bike': 40, 'car': 118, 'lorry': 8}, {'hour': '09:00:00', 'pedestrian': 17, 'bike': 30, 'car': 95, 'lorry': 10}, {'hour': '10:00:00', 'pedestrian': 13, 'bike': 37, 'car': 92, 'lorry': 11}, {'hour': '11:00:00', 'pedestrian': 14, 'bike': 46, 'car': 91, 'lorry': 9}, {'hour': '12:00:00', 'pedestrian': 15, 'bike': 49, 'car': 101, 'lorry': 7}, {'hour': '13:00:00', 'pedestrian': 14, 'bike': 41, 'car': 94, 'lorry': 7}, {'hour': '14:00:00', 'pedestrian': 17, 'bike': 44, 'car': 103, 'lorry': 8}, {'hour': '15:00:00', 'pedestrian': 22, 'bike': 47, 'car': 121, 'lorry': 9}, {'hour': '16:00:00', 'pedestrian': 24, 'bike': 58, 'car': 132, 'lorry': 9}, {'hour': '17:00:00', 'pedestrian': 19, 'bike': 57, 'car': 146, 'lorry': 5}, {'hour': '18:00:00', 'pedestrian': 18, 'bike': 52, 'car': 108, 'lorry': 6}, {'hour': '19:00:00', 'pedestrian': 15, 'bike': 45, 'car': 96, 'lorry': 3}, {'hour': '20:00:00', 'pedestrian': 4, 'bike': 39, 'car': 61, 'lorry': 0}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
"[[[4.822091234690351, 50.85241163062289], [4.822095164697848, 50.8524961211407], [4.822104813099301, 50.8527618809972], [4.8221028215518436, 50.8527922539228], [4.822095225154255, 50.85290808976405], [4.822028290827799, 50.85338239665585]]]",MultiLineString,675.0,16,3588.0,515,"[0, 1, 2, 3, 4, 5, 6, 7]","[268, 244, 487, 1012, 1099, 355, 122, 5]",502051,2020-02-17T21:56:28.069Z,374.0,42,False,107.0,0,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': 0, 'bike': 0, 'car': 292, 'lorry': 0}, {'hour': '08:00:00', 'pedestrian': 0, 'bike': 6, 'car': 287, 'lorry': 39}, {'hour': '09:00:00', 'pedestrian': 0, 'bike': 7, 'car': 180, 'lorry': 40}, {'hour': '10:00:00', 'pedestrian': 2, 'bike': 16, 'car': 169, 'lorry': 35}, {'hour': '11:00:00', 'pedestrian': 3, 'bike': 20, 'car': 170, 'lorry': 34}, {'hour': '12:00:00', 'pedestrian': 2, 'bike': 30, 'car': 176, 'lorry': 32}, {'hour': '13:00:00', 'pedestrian': 2, 'bike': 32, 'car': 163, 'lorry': 30}, {'hour': '14:00:00', 'pedestrian': 1, 'bike': 22, 'car': 183, 'lorry': 34}, {'hour': '15:00:00', 'pedestrian': 1, 'bike': 22, 'car': 222, 'lorry': 41}, {'hour': '16:00:00', 'pedestrian': 0, 'bike': 13, 'car': 332, 'lorry': 47}, {'hour': '17:00:00', 'pedestrian': 0, 'bike': 15, 'car': 408, 'lorry': 34}, {'hour': '18:00:00', 'pedestrian': 0, 'bike': 480, 'car': 0, 'lorry': 0}, {'hour': '19:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '20:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
"[[[3.200648074646718, 51.19830942352626], [3.2007099594905366, 51.19828631331439], [3.2009659671755717, 51.19819070975412], [3.2014569923142386, 51.198007037754294], [3.201696284636183, 51.19791760778233], [3.201771384204671, 51.19788954381062], [3.2018074494710684, 51.197876065872634], [3.201827859065609, 51.197868438167625]]]",MultiLineString,190.0,47,875.0,114,"[0, 1, 2, 3, 4, 5, 6, 7]","[24, 137, 415, 134, 71, 37, 11, 51]",368081,2020-02-17T21:56:28.425Z,106.0,9,False,63.0,9,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': 5, 'bike': 3, 'car': 17, 'lorry': 0}, {'hour': '08:00:00', 'pedestrian': 6, 'bike': 29, 'car': 59, 'lorry': 0}, {'hour': '09:00:00', 'pedestrian': 6, 'bike': 23, 'car': 41, 'lorry': 2}, {'hour': '10:00:00', 'pedestrian': 7, 'bike': 30, 'car': 45, 'lorry': 3}, {'hour': '11:00:00', 'pedestrian': 8, 'bike': 29, 'car': 49, 'lorry': 2}, {'hour': '12:00:00', 'pedestrian': 6, 'bike': 30, 'car': 52, 'lorry': 2}, {'hour': '13:00:00', 'pedestrian': 7, 'bike': 24, 'car': 44, 'lorry': 2}, {'hour': '14:00:00', 'pedestrian': 7, 'bike': 22, 'car': 47, 'lorry': 2}, {'hour': '15:00:00', 'pedestrian': 7, 'bike': 29, 'car': 54, 'lorry': 3}, {'hour': '16:00:00', 'pedestrian': 8, 'bike': 36, 'car': 72, 'lorry': 2}, {'hour': '17:00:00', 'pedestrian': 10, 'bike': 41, 'car': 78, 'lorry': 0}, {'hour': '18:00:00', 'pedestrian': 0, 'bike': 84, 'car': 84, 'lorry': 0}, {'hour': '19:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '20:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
"[[[4.718478036078637, 50.88038882626283], [4.718569046045039, 50.880447548811986], [4.718600970963484, 50.88046128151625], [4.718648710574549, 50.88048181684845], [4.719152606164558, 50.88071931462575], [4.7194624530419915, 50.88085742612507], [4.720370099480665, 50.881238837214816], [4.720375220094012, 50.881241448799244], [4.720473969762087, 50.88129180665845]]]",MultiLineString,23.0,0,106.0,6,"[0, 1, 7]","[93, 10, 4]",349571,2020-02-17T21:56:28.661Z,0.0,0,False,0.0,0,,,50,"[{'hour': '05:00:00', 'pedestrian': 0, 'bike': 0, 'car': 3, 'lorry': 0}, {'hour': '06:00:00', 'pedestrian': 0, 'bike': 6, 'car': 5, 'lorry': 0}, {'hour': '07:00:00', 'pedestrian': 1, 'bike': 10, 'car': 10, 'lorry': 0}, {'hour': '08:00:00', 'pedestrian': 0, 'bike': 13, 'car': 13, 'lorry': 0}, {'hour': '09:00:00', 'pedestrian': 0, 'bike': 6, 'car': 10, 'lorry': 0}, {'hour': '10:00:00', 'pedestrian': 0, 'bike': 2, 'car': 10, 'lorry': 0}, {'hour': '11:00:00', 'pedestrian': 0, 'bike': 3, 'car': 14, 'lorry': 0}, {'hour': '12:00:00', 'pedestrian': 0, 'bike': 5, 'car': 14, 'lorry': 0}, {'hour': '13:00:00', 'pedestrian': 0, 'bike': 2, 'car': 11, 'lorry': 0}, {'hour': '14:00:00', 'pedestrian': 0, 'bike': 1, 'car': 12, 'lorry': 0}, {'hour': '15:00:00', 'pedestrian': 0, 'bike': 7, 'car': 15, 'lorry': 0}, {'hour': '16:00:00', 'pedestrian': 0, 'bike': 12, 'car': 23, 'lorry': 0}, {'hour': '17:00:00', 'pedestrian': 4, 'bike': 21, 'car': 25, 'lorry': 0}, {'hour': '18:00:00', 'pedestrian': 6, 'bike': 34, 'car': 24, 'lorry': 0}, {'hour': '19:00:00', 'pedestrian': 5, 'bike': 28, 'car': 17, 'lorry': 0}, {'hour': '20:00:00', 'pedestrian': 4, 'bike': 24, 'car': 17, 'lorry': 0}, {'hour': '21:00:00', 'pedestrian': 2, 'bike': 17, 'car': 15, 'lorry': 0}, {'hour': '22:00:00', 'pedestrian': 0, 'bike': 49, 'car': 25, 'lorry': 0}]",Feature
"[[[3.754937592574532, 51.04203565995623], [3.75489401564854, 51.04191578621584], [3.7548131767664974, 51.041693367788966], [3.754663762438743, 51.041305085814635], [3.7545079379158985, 51.040894185661536], [3.7545077535457367, 51.04089377047485], [3.7545077395490147, 51.04089372437681], [3.7544939023133064, 51.04085718197641], [3.754492243948408, 51.04085281475693], [3.7544809485776565, 51.04082285798555], [3.754480793166559, 51.040822461359745], [3.754480101779919, 51.040820625957515], [3.754478158175387, 51.04081546331822], [3.754477815800435, 51.0408145709482], [3.754463662782162, 51.04077706037009], [3.754395618900562, 51.040726248492135], [3.754349556933901, 51.04069185092273]]]",MultiLineString,495.0,99,2884.0,306,"[0, 1, 2, 3, 4, 5, 6, 7]","[217, 239, 1452, 661, 134, 62, 26, 98]",27740,2020-02-17T21:56:29.387Z,245.0,10,False,152.0,5,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '08:00:00', 'pedestrian': 9, 'bike': 58, 'car': 178, 'lorry': 16}, {'hour': '09:00:00', 'pedestrian': 9, 'bike': 41, 'car': 150, 'lorry': 17}, {'hour': '10:00:00', 'pedestrian': 8, 'bike': 41, 'car': 160, 'lorry': 13}, {'hour': '11:00:00', 'pedestrian': 7, 'bike': 46, 'car': 171, 'lorry': 17}, {'hour': '12:00:00', 'pedestrian': 5, 'bike': 40, 'car': 157, 'lorry': 15}, {'hour': '13:00:00', 'pedestrian': 5, 'bike': 34, 'car': 161, 'lorry': 18}, {'hour': '14:00:00', 'pedestrian': 6, 'bike': 39, 'car': 170, 'lorry': 18}, {'hour': '15:00:00', 'pedestrian': 9, 'bike': 52, 'car': 193, 'lorry': 17}, {'hour': '16:00:00', 'pedestrian': 8, 'bike': 69, 'car': 238, 'lorry': 21}, {'hour': '17:00:00', 'pedestrian': 5, 'bike': 69, 'car': 249, 'lorry': 19}, {'hour': '18:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '19:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '20:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
"[[[4.468834595918326, 51.198901402425705], [4.4680453959184465, 51.1981936024258]]]",MultiLineString,319.0,42,2093.0,143,"[0, 1, 2, 3, 4, 5, 6, 7]","[182, 285, 1150, 416, 25, 11, 11, 18]",9000000035,2020-02-17T21:56:29.400Z,0.0,13,False,182.0,5,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': 49, 'bike': 48, 'car': 73, 'lorry': 49}, {'hour': '08:00:00', 'pedestrian': 9, 'bike': 35, 'car': 165, 'lorry': 0}, {'hour': '09:00:00', 'pedestrian': 5, 'bike': 15, 'car': 101, 'lorry': 0}, {'hour': '10:00:00', 'pedestrian': 7, 'bike': 23, 'car': 98, 'lorry': 0}, {'hour': '11:00:00', 'pedestrian': 10, 'bike': 28, 'car': 120, 'lorry': 0}, {'hour': '12:00:00', 'pedestrian': 5, 'bike': 23, 'car': 131, 'lorry': 0}, {'hour': '13:00:00', 'pedestrian': 2, 'bike': 16, 'car': 113, 'lorry': 0}, {'hour': '14:00:00', 'pedestrian': 5, 'bike': 16, 'car': 120, 'lorry': 0}, {'hour': '15:00:00', 'pedestrian': 5, 'bike': 23, 'car': 166, 'lorry': 0}, {'hour': '16:00:00', 'pedestrian': 8, 'bike': 34, 'car': 134, 'lorry': 0}, {'hour': '17:00:00', 'pedestrian': 10, 'bike': 31, 'car': 148, 'lorry': 0}, {'hour': '18:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '19:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '20:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
"[[[5.5002065405730685, 50.95789312062105], [5.500239375488294, 50.95779086719661], [5.500519959614958, 50.95691707274782], [5.500546033657302, 50.95683587177495]]]",MultiLineString,80.0,20,2825.0,181,"[0, 1, 2, 3, 4, 5, 6, 7]","[73, 51, 317, 1426, 742, 186, 22, 11]",171860,2020-02-17T21:56:29.833Z,360.0,45,False,44.0,4,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': 0, 'bike': 10, 'car': 120, 'lorry': 0}, {'hour': '08:00:00', 'pedestrian': 3, 'bike': 8, 'car': 206, 'lorry': 15}, {'hour': '09:00:00', 'pedestrian': 6, 'bike': 6, 'car': 145, 'lorry': 19}, {'hour': '10:00:00', 'pedestrian': 6, 'bike': 7, 'car': 150, 'lorry': 27}, {'hour': '11:00:00', 'pedestrian': 5, 'bike': 9, 'car': 182, 'lorry': 33}, {'hour': '12:00:00', 'pedestrian': 4, 'bike': 11, 'car': 183, 'lorry': 36}, {'hour': '13:00:00', 'pedestrian': 5, 'bike': 13, 'car': 165, 'lorry': 32}, {'hour': '14:00:00', 'pedestrian': 7, 'bike': 12, 'car': 151, 'lorry': 32}, {'hour': '15:00:00', 'pedestrian': 6, 'bike': 12, 'car': 199, 'lorry': 27}, {'hour': '16:00:00', 'pedestrian': 6, 'bike': 13, 'car': 215, 'lorry': 35}, {'hour': '17:00:00', 'pedestrian': 3, 'bike': 8, 'car': 246, 'lorry': 27}, {'hour': '18:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '19:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '20:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
"[[[4.541925073405706, 50.886142480407834], [4.541885641682686, 50.88621736658206], [4.5418028444940735, 50.88637460723351], [4.5416603473753465, 50.88664342755143], [4.541598795011248, 50.88674073447913], [4.541560426594794, 50.88680483336267], [4.541446108116024, 50.88701233457462], [4.541429964979846, 50.88704493785066], [4.541347237330928, 50.88726127873944], [4.541257014132004, 50.887455145814855], [4.541250513571942, 50.88746920078245], [4.5412345508979115, 50.88750371095865], [4.5412206881202435, 50.88753223754521], [4.541194320177586, 50.88758649608948]]]",MultiLineString,158.0,16,2313.0,199,"[0, 1, 2, 3, 4, 5, 6, 7]","[142, 488, 1194, 391, 55, 20, 13, 13]",356814,2020-02-17T21:56:30.770Z,45.0,7,False,3.0,0,,,50,"[{'hour': '05:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '06:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '07:00:00', 'pedestrian': 0, 'bike': 0, 'car': 62, 'lorry': 0}, {'hour': '08:00:00', 'pedestrian': 0, 'bike': 14, 'car': 146, 'lorry': 0}, {'hour': '09:00:00', 'pedestrian': 0, 'bike': 9, 'car': 103, 'lorry': 4}, {'hour': '10:00:00', 'pedestrian': 0, 'bike': 10, 'car': 114, 'lorry': 4}, {'hour': '11:00:00', 'pedestrian': 0, 'bike': 10, 'car': 115, 'lorry': 5}, {'hour': '12:00:00', 'pedestrian': 0, 'bike': 9, 'car': 107, 'lorry': 5}, {'hour': '13:00:00', 'pedestrian': 0, 'bike': 9, 'car': 96, 'lorry': 3}, {'hour': '14:00:00', 'pedestrian': 0, 'bike': 9, 'car': 98, 'lorry': 4}, {'hour': '15:00:00', 'pedestrian': 0, 'bike': 11, 'car': 119, 'lorry': 4}, {'hour': '16:00:00', 'pedestrian': 0, 'bike': 13, 'car': 142, 'lorry': 4}, {'hour': '17:00:00', 'pedestrian': 0, 'bike': 12, 'car': 161, 'lorry': 0}, {'hour': '18:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '19:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '20:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '21:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}, {'hour': '22:00:00', 'pedestrian': None, 'bike': None, 'car': None, 'lorry': None}]",Feature
